Name,Location,Mileage,Engine,Seats
Maruti Ritz VDi,Kochi,23.2,1248.0,5.0
Maruti Ciaz ZDi Plus SHVS,Kochi,28.09,1248.0,5.0
Hyundai Santro Xing GL,Bangalore,0.0,1086.0,5.0
BMW 5 Series 520d Sedan,Mumbai,18.48,1497.0,5.0
Maruti Baleno Delta CVT,Coimbatore,21.4,1197.0,5.0
Ford Fiesta Diesel Titanium Plus,Hyderabad,23.5,1498.0,5.0
Mahindra XUV500 W8 2WD,Chennai,16.0,2179.0,7.0
Maruti Alto LXi,Jaipur,19.7,796.0,5.0
Mini Cooper 3 DOOR D,Kochi,20.7,1496.0,4.0
Mahindra XUV500 W8 4WD,Kochi,15.1,2179.0,7.0
Hyundai Santro Xing GLS,Coimbatore,17.92,1086.0,5.0
Maruti Swift VDI,Kochi,22.9,1248.0,5.0
Mercedes-Benz A Class A180 CDI,Delhi,20.0,2143.0,5.0
Renault KWID RXT,Hyderabad,25.17,799.0,5.0
Maruti Swift VDI,Kochi,22.9,1248.0,5.0
Maruti Zen LXI,Hyderabad,17.3,993.0,5.0
Hyundai Grand i10 Magna AT,Mumbai,18.9,1197.0,5.0
Tata Manza Aura Quadrajet BS IV,Jaipur,21.12,1248.0,5.0
Mahindra XUV500 W10 AWD,Pune,16.0,2179.0,7.0
Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,17.5,1197.0,5.0
Audi Q3 35 TDI Quattro Premium Plus,Bangalore,15.73,1968.0,5.0
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Hyderabad,14.84,2143.0,5.0
Honda City i VTEC CVT VX,Delhi,18.0,1497.0,5.0
Toyota Innova 2.5 GX 7 STR,Pune,12.8,2494.0,7.0
Chevrolet Beat LT,Pune,18.6,1199.0,5.0
Honda Jazz 1.2 S i VTEC,Mumbai,18.7,1199.0,5.0
Nissan Micra XL Primo,Jaipur,18.06,1198.0,5.0
Maruti Ciaz AT ZXi,Coimbatore,19.12,1373.0,5.0
Toyota Fortuner 4x2 AT,Mumbai,12.55,2982.0,7.0
Ford Aspire Ambiente Diesel,Kolkata,26.1,1498.0,5.0
Maruti Ertiga ZDI,Jaipur,20.77,1248.0,7.0
Maruti Alto 800 LXI,Hyderabad,22.74,796.0,5.0
Honda Brio V MT,Chennai,19.4,1198.0,5.0
Hyundai Verna Transform CRDi VGT SX ABS,Hyderabad,16.2,1493.0,5.0
Honda City 1.5 GXI,Jaipur,12.8,1493.0,5.0
Hyundai Creta 1.6 CRDi SX,Coimbatore,19.67,1582.0,5.0
Toyota Etios Liva GD,Delhi,23.59,1364.0,5.0
Hyundai Sonata Transform 2.4 GDi MT,Mumbai,13.44,2359.0,5.0
Hyundai Creta 1.6 CRDi SX Option,Pune,19.67,1582.0,5.0
Honda Jazz 1.2 SV i VTEC,Chennai,18.7,1199.0,5.0
Volkswagen Vento Diesel Comfortline,Chennai,20.54,1598.0,5.0
Mahindra XUV500 W6 2WD,Mumbai,16.0,2179.0,7.0
Mahindra TUV 300 2015-2019 T8,Kochi,18.49,1493.0,7.0
Honda Accord 2001-2003 2.3 VTi L AT,Bangalore,11.1,2354.0,5.0
Maruti Ertiga VDI,Pune,20.77,1248.0,7.0
Mahindra Ssangyong Rexton RX5,Hyderabad,12.83,2696.0,7.0
Toyota Fortuner 4x2 AT,Delhi,12.55,2982.0,7.0
Maruti Ertiga ZDI,Hyderabad,20.77,1248.0,7.0
Hyundai Elantra CRDi SX AT,Pune,19.5,1582.0,5.0
Hyundai i10 Magna 1.2,Kolkata,20.36,1197.0,5.0
Maruti Omni MPI STD BSIV,Jaipur,16.8,796.0,5.0
Honda Amaze VX AT i-Vtech,Delhi,15.5,1198.0,5.0
Honda Civic 2006-2010 1.8 V AT,Mumbai,12.9,1799.0,5.0
Mercedes-Benz CLA 200 CDI Sport,Kochi,17.9,2143.0,5.0
Skoda Superb 1.8 TFSI MT,Ahmedabad,13.14,1798.0,5.0
Maruti Ciaz ZDi Plus SHVS,Ahmedabad,28.09,1248.0,5.0
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,22.7,1498.0,5.0
Mercedes-Benz M-Class ML 320 CDI,Mumbai,8.7,2987.0,5.0
Hyundai Grand i10 CRDi Sportz,Hyderabad,24.0,1120.0,5.0
Volkswagen Vento Diesel Breeze,Bangalore,20.5,1598.0,5.0
Chevrolet Beat Diesel LT,Kochi,25.44,936.0,5.0
Mahindra Quanto C6,Mumbai,17.21,1493.0,7.0
Hyundai i10 Asta 1.2 AT with Sunroof,Hyderabad,19.2,1197.0,5.0
Toyota Etios Liva 1.4 GD,Delhi,23.59,1364.0,5.0
Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,14.53,1794.0,5.0
Hyundai i10 Magna 1.2,Jaipur,20.36,1197.0,5.0
Ford Figo Aspire 1.2 Ti-VCT Titanium,Kochi,18.16,1196.0,5.0
Maruti Ritz ZXi,Coimbatore,18.5,1197.0,5.0
Hyundai i20 Sportz AT 1.4,Bangalore,15.0,1396.0,5.0
Maruti Swift Dzire LDI,Pune,26.59,1248.0,5.0
BMW 7 Series 2007-2012 750Li,Kochi,8.77,4395.0,5.0
Maruti S Cross DDiS 320 Alpha,Kolkata,22.7,1598.0,5.0
Toyota Fortuner 4x4 AT,Coimbatore,12.55,2982.0,7.0
Hyundai EON 1.0 Magna Plus Option O,Kochi,20.3,998.0,5.0
Hyundai i20 1.4 CRDi Magna,Kolkata,21.9,1396.0,5.0
Volkswagen Vento Diesel Highline,Pune,20.54,1598.0,5.0
Maruti Swift Dzire VXi AT,Coimbatore,18.5,1197.0,5.0
Hyundai i20 Magna 1.4 CRDi,Ahmedabad,21.9,1396.0,5.0
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Pune,14.21,2143.0,5.0
Hyundai Grand i10 Sportz,Chennai,18.9,1197.0,5.0
Hyundai i20 1.4 CRDi Sportz,Mumbai,23.0,1396.0,5.0
Renault KWID RXT,Jaipur,25.17,799.0,5.0
Hyundai Xcent 1.2 Kappa AT SX Option,Chennai,16.9,1197.0,5.0
Volkswagen Vento Petrol Highline,Pune,15.04,1598.0,5.0
Chevrolet Cruze LTZ AT,Kochi,14.39,1998.0,5.0
Nissan Terrano XL 110 PS,Mumbai,19.01,1461.0,5.0
Hyundai Verna 1.6 SX,Hyderabad,22.32,1582.0,5.0
Maruti Celerio VXI AMT,Chennai,23.1,998.0,5.0
Maruti Wagon R LXI,Pune,18.9,998.0,5.0
Hyundai i20 Magna Optional 1.4 CRDi,Chennai,21.9,1396.0,5.0
Audi A4 1.8 TFSI,Mumbai,12.3,1781.0,5.0
BMW X1 sDrive20d,Mumbai,17.05,1995.0,5.0
Skoda Rapid 1.6 MPI AT Elegance Plus,Mumbai,14.3,1598.0,5.0
Hyundai i10 Magna,Ahmedabad,20.36,1197.0,5.0
Mitsubishi Pajero 2.8 GLX CRZ,Hyderabad,10.5,2835.0,6.0
Honda City i DTEC SV,Mumbai,26.0,1498.0,5.0
Maruti Alto K10 2010-2014 VXI,Pune,20.92,998.0,5.0
Maruti Swift Ldi BSIII,Pune,17.8,1248.0,5.0
Hyundai Grand i10 Magna,Kolkata,18.9,1197.0,5.0
Ford Figo Petrol ZXI,Mumbai,15.6,1196.0,5.0
Hyundai Grand i10 SportZ Edition,Bangalore,18.9,1197.0,5.0
Maruti SX4 Vxi BSIV,Mumbai,15.5,1586.0,5.0
Honda City i-VTEC VX,Mumbai,17.4,1497.0,5.0
Renault Duster 110PS Diesel RxZ AMT,Jaipur,19.6,1461.0,5.0
Honda Amaze S i-Dtech,Ahmedabad,25.8,1498.0,5.0
Toyota Innova 2.5 Z Diesel 7 Seater,Jaipur,12.99,2494.0,7.0
BMW 3 Series 320d Highline,Mumbai,16.07,1995.0,5.0
Hyundai i10 Magna 1.1 iTech SE,Kochi,19.81,1086.0,5.0
Renault Duster 85PS Diesel RxL Optional with Nav,Jaipur,20.45,1461.0,5.0
Mitsubishi Outlander 2.4,Bangalore,11.3,2360.0,5.0
Maruti Vitara Brezza LDi,Kochi,24.3,1248.0,5.0
Mercedes-Benz R-Class R350 CDI 4MATIC,Hyderabad,11.8,2987.0,7.0
Ford EcoSport 1.5 Diesel Titanium,Coimbatore,23.0,1498.0,5.0
Hyundai Verna 1.6 CRDI AT SX Option,Chennai,19.08,1582.0,5.0
Volkswagen Polo 1.2 MPI Highline,Coimbatore,16.47,1198.0,5.0
Renault Duster 110PS Diesel RxL,Mumbai,19.64,1461.0,5.0
Honda Brio S Option AT,Chennai,16.5,1198.0,5.0
Ford Figo 2015-2019 1.2P Titanium MT,Coimbatore,18.16,1196.0,5.0
Audi A6 2.0 TDI Design Edition,Kolkata,18.53,1968.0,5.0
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,15.97,2993.0,7.0
Hyundai i10 Sportz Option,Pune,20.36,1197.0,5.0
Hyundai i20 1.2 Asta Option,Hyderabad,18.6,1197.0,5.0
Skoda Octavia L and K 1.9 TDI MT,Hyderabad,16.4,1896.0,5.0
Hyundai Verna Transform SX VGT CRDi,Hyderabad,16.2,1493.0,5.0
Hyundai Verna 1.6 SX VTVT (O) AT,Chennai,17.1,1591.0,5.0
Hyundai Getz GVS,Mumbai,15.3,1341.0,5.0
Ford Figo Diesel EXI,Chennai,20.0,1399.0,5.0
Audi A6 2011-2015 35 TDI Technology,Mumbai,17.68,1968.0,5.0
Volkswagen Polo 1.2 MPI Highline,Mumbai,16.47,1198.0,5.0
BMW X1 sDrive20d,Kolkata,17.05,1995.0,5.0
Honda City i VTEC SV,Kolkata,17.4,1497.0,5.0
Hyundai i20 Sportz Option Diesel,Hyderabad,23.0,1396.0,5.0
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,19.0,1199.0,5.0
Maruti Swift 1.3 VXi,Jaipur,16.1,1497.0,5.0
Honda CR-V 2.4 AT,Hyderabad,10.1,2354.0,5.0
Mercedes-Benz A Class A180 CDI,Bangalore,20.0,2143.0,5.0
Mahindra XUV500 AT W10 AWD,Coimbatore,16.0,2179.0,7.0
Mahindra Bolero SLX 2WD,Bangalore,13.6,2523.0,7.0
Renault Scala RxL AT,Mumbai,17.97,1498.0,5.0
Land Rover Freelander 2 HSE SD4,Ahmedabad,12.35,2179.0,5.0
Maruti Alto 800 VXI,Pune,22.74,796.0,5.0
Toyota Etios G,Kochi,17.6,1496.0,5.0
Hyundai i20 Sportz Option,Mumbai,17.0,1197.0,5.0
Hyundai i10 Sportz,Hyderabad,20.36,1197.0,5.0
Maruti Swift VDI BSIV,Kochi,25.2,1248.0,5.0
Hyundai EON Magna Plus,Hyderabad,21.1,814.0,5.0
BMW 3 Series 320d,Mumbai,22.69,1995.0,5.0
Tata Indigo XL Classic Dicor,Delhi,23.57,1396.0,5.0
Maruti Alto 800 LXI,Delhi,22.74,796.0,5.0
Volkswagen Polo Diesel Highline 1.2L,Pune,22.07,1199.0,5.0
Toyota Corolla Altis VL AT,Ahmedabad,14.28,1798.0,5.0
Hyundai Santro Xing GLS,Hyderabad,17.92,1086.0,5.0
Maruti Swift ZXI,Kolkata,20.4,1197.0,5.0
Renault Scala Diesel RxL,Hyderabad,21.64,1461.0,5.0
Maruti Vitara Brezza ZDi Plus,Coimbatore,24.3,1248.0,5.0
Nissan Micra XV,Kolkata,18.06,1198.0,5.0
Ford Figo Diesel EXI,Hyderabad,20.0,1399.0,5.0
Honda CR-V 2.0 AT,Kochi,13.1,1997.0,5.0
Nissan Terrano XV 110 PS,Pune,19.01,1461.0,5.0
Toyota Etios Liva 1.2 G,Chennai,17.71,1197.0,5.0
Hyundai i20 Asta 1.4 CRDi,Jaipur,21.27,1396.0,5.0
Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,18.16,1196.0,5.0
Mitsubishi Pajero 2.8 GLX CRZ,Mumbai,10.5,2835.0,6.0
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,17.11,1968.0,5.0
Toyota Innova 2.0 E,Delhi,12.4,1998.0,8.0
Chevrolet Aveo U-VA 1.2 LS,Jaipur,15.26,1150.0,5.0
Hyundai Getz GLS,Hyderabad,15.3,1341.0,5.0
Honda Amaze S i-Dtech,Kolkata,25.8,1498.0,5.0
Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,22.7,1498.0,5.0
Volkswagen CrossPolo 1.5 TDI,Kolkata,20.14,1498.0,5.0
Hyundai Elite i20 Petrol Sportz,Delhi,18.6,1197.0,5.0
Toyota Innova 2.5 V Diesel 8-seater,Chennai,12.8,2494.0,8.0
Mercedes-Benz M-Class ML 250 CDI,Kolkata,15.26,2143.0,5.0
Maruti Wagon R LX BSIII,Jaipur,17.3,1061.0,5.0
Ford Endeavour 2.2 Trend AT 4X2,Pune,12.62,2198.0,7.0
Hyundai Elite i20 Petrol Sportz,Jaipur,18.6,1197.0,5.0
Honda WRV i-VTEC VX,Ahmedabad,17.5,1199.0,5.0
Volkswagen Polo Petrol Highline 1.2L,Bangalore,16.47,1198.0,5.0
Honda CR-V 2.0L 2WD MT,Mumbai,13.7,1997.0,5.0
Hyundai Grand i10 1.2 Kappa Asta,Bangalore,18.9,1197.0,5.0
Maruti Swift Dzire VXI,Kolkata,19.1,1197.0,5.0
BMW 5 Series 2003-2012 530d,Coimbatore,16.2,2993.0,5.0
Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,22.7,1498.0,5.0
Honda City i DTec V,Ahmedabad,26.0,1498.0,5.0
Tata Indigo LS,Chennai,17.0,1405.0,5.0
Renault Duster 110PS Diesel RxL,Pune,19.01,1461.0,5.0
Hyundai i10 Sportz,Chennai,20.36,1197.0,5.0
Honda Jazz 1.2 SV i VTEC,Mumbai,18.7,1199.0,5.0
Maruti SX4 S Cross DDiS 200 Zeta,Hyderabad,23.65,1248.0,5.0
Honda Accord VTi-L MT,Mumbai,11.9,2354.0,5.0
Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,16.47,1198.0,5.0
Maruti Ritz VDi,Hyderabad,21.1,1248.0,5.0
Honda Amaze S Petrol,Jaipur,19.5,1199.0,5.0
Hyundai i20 1.2 Asta Option,Hyderabad,18.6,1197.0,5.0
Renault Duster 85PS Diesel RxL,Hyderabad,20.45,1461.0,5.0
Hyundai Grand i10 Magna,Kochi,18.9,1197.0,5.0
BMW 3 Series 320d Highline,Chennai,16.07,1995.0,5.0
Ford Ecosport 1.5 DV5 MT Trend,Mumbai,22.7,1498.0,5.0
Volkswagen Vento 1.5 TDI Highline AT,Hyderabad,21.5,1498.0,5.0
Honda Accord 2.4 AT,Chennai,11.7,2354.0,5.0
Chevrolet Aveo 1.4,Hyderabad,14.49,1399.0,5.0
Volkswagen Polo 1.2 MPI Highline Plus,Hyderabad,16.2,1199.0,5.0
Mahindra Xylo D4 BS III,Hyderabad,14.95,2489.0,7.0
Hyundai i10 Magna AT,Hyderabad,19.2,1197.0,5.0
Mahindra XUV500 W8 4WD,Coimbatore,15.1,2179.0,7.0
Hyundai Elantra CRDi SX,Mumbai,22.7,1582.0,5.0
Volkswagen Passat 1.8 TSI MT,Mumbai,14.3,1798.0,5.0
Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,18.9,1197.0,5.0
Hyundai i20 Asta Option 1.2,Mumbai,18.6,1197.0,5.0
Chevrolet Enjoy TCDi LS 8 Seater,Ahmedabad,18.2,1248.0,8.0
Skoda Rapid 1.6 MPI AT Ambition Plus Alloy,Coimbatore,14.3,1598.0,5.0
Hyundai Creta 1.6 CRDi SX,Pune,19.67,1582.0,5.0
Chevrolet Beat Diesel PS,Jaipur,25.44,936.0,5.0
Toyota Fortuner 3.0 Diesel,Delhi,11.5,2982.0,7.0
Hyundai i20 Sportz Option 1.2,Coimbatore,18.6,1197.0,5.0
Audi Q7 3.0 TDI quattro,Coimbatore,12.07,2967.0,7.0
Porsche Panamera Diesel,Bangalore,17.85,2967.0,4.0
Honda City i VTEC VX,Hyderabad,17.8,1497.0,5.0
Mahindra Quanto C4,Hyderabad,17.21,1493.0,7.0
Audi A4 2.0 TDI Multitronic,Ahmedabad,16.55,1968.0,5.0
Hyundai Sonata Transform 2.4 GDi AT,Kolkata,12.37,2359.0,5.0
Hyundai Verna 1.6 SX,Hyderabad,22.32,1582.0,5.0
Maruti Wagon R LXI BS IV,Pune,18.9,998.0,5.0
Maruti Ertiga SHVS ZDI Plus,Jaipur,24.52,1248.0,7.0
Hyundai Xcent 1.1 CRDi S Option,Delhi,24.4,1120.0,5.0
Maruti Swift VDI,Jaipur,22.9,1248.0,5.0
Mahindra XUV500 W6 2WD,Kochi,16.0,2179.0,7.0
BMW 5 Series 520d Luxury Line,Delhi,22.48,1995.0,5.0
Toyota Corolla Altis 1.8 G,Bangalore,14.28,1798.0,5.0
Hyundai i20 Asta 1.4 CRDi,Pune,22.54,1396.0,5.0
Mahindra KUV 100 mFALCON G80 K2,Hyderabad,18.15,1198.0,6.0
Maruti Alto 800 2016-2019 LXI,Kolkata,24.7,796.0,5.0
Fiat Punto EVO 1.2 Emotion,Hyderabad,15.7,1172.0,5.0
Maruti Wagon R VXI BS IV,Kolkata,18.9,998.0,5.0
Mitsubishi Pajero 4X4 LHD,Bangalore,9.5,2835.0,6.0
Honda Brio EX MT,Chennai,19.4,1198.0,5.0
Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,22.54,1396.0,5.0
Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,13.0,1591.0,5.0
Honda Amaze S i-VTEC,Kochi,17.8,1198.0,5.0
Mahindra KUV 100 mFALCON G80 K6 Plus,Chennai,18.15,1198.0,6.0
Honda City i-VTEC CVT VX,Pune,18.0,1497.0,5.0
Mahindra XUV500 AT W10 FWD,Mumbai,16.0,2179.0,7.0
Mercedes-Benz New C-Class 220 CDI AT,Mumbai,14.84,2143.0,5.0
Renault Duster 110PS Diesel RxZ AMT,Coimbatore,19.6,1461.0,5.0
Volkswagen Polo 1.2 MPI Comfortline,Bangalore,16.47,1198.0,5.0
BMW 5 Series 520d Sedan,Delhi,18.48,1497.0,5.0
Mercedes-Benz S Class 2005 2013 S 350 CDI,Bangalore,13.5,2987.0,5.0
Hyundai Santro GLS II - Euro II,Kochi,0.0,1497.0,5.0
Jaguar XJ 3.0L Premium Luxury,Hyderabad,12.9,2993.0,4.0
Maruti Swift VDI,Jaipur,28.4,1248.0,5.0
Honda Amaze S i-Dtech,Delhi,25.8,1498.0,5.0
BMW 3 Series 320d Highline,Ahmedabad,16.07,1995.0,5.0
Hyundai Verna 1.4 EX,Hyderabad,23.5,1396.0,5.0
Toyota Fortuner 4x2 4 Speed AT,Delhi,11.5,2982.0,7.0
Maruti Swift VXI,Ahmedabad,18.6,1197.0,5.0
Chevrolet Beat LS,Chennai,18.6,1199.0,5.0
Hyundai Grand i10 Asta Option AT,Coimbatore,18.9,1197.0,5.0
Ford Figo Petrol ZXI,Coimbatore,15.6,1196.0,5.0
Maruti Swift VXI BSIII,Pune,16.1,1298.0,5.0
Audi A4 35 TDI Premium,Coimbatore,17.11,1968.0,5.0
Honda City V MT,Kochi,16.8,1497.0,5.0
Honda Jazz V,Hyderabad,18.2,1199.0,5.0
Volkswagen Polo 1.5 TDI Highline,Chennai,20.14,1498.0,5.0
Nissan Terrano XL D Option,Hyderabad,19.87,1461.0,5.0
Land Rover Discovery Sport SD4 HSE Luxury 7S,Hyderabad,12.51,2179.0,7.0
Hyundai i20 Magna Optional 1.2,Kochi,18.5,1197.0,5.0
Honda City 1.5 E MT,Jaipur,17.0,1497.0,5.0
Mahindra XUV500 W10 AWD,Hyderabad,16.0,2179.0,7.0
Jeep Compass 2.0 Limited Option 4X4,Jaipur,16.3,1956.0,5.0
Mahindra XUV500 W10 AWD,Jaipur,16.0,2179.0,7.0
Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,Coimbatore,11.79,2179.0,8.0
Datsun GO Plus T,Kolkata,19.44,1198.0,7.0
Mahindra Scorpio S6 Plus 7 Seater,Kolkata,15.4,2179.0,7.0
Honda Amaze S AT i-Vtech,Mumbai,15.5,1198.0,5.0
Honda City i-DTEC ZX,Pune,25.6,1498.0,5.0
Tata Indigo GLE,Chennai,14.4,1396.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Chennai,24.0,1186.0,5.0
Hyundai Verna 1.4 CX VTVT,Kolkata,17.43,1396.0,5.0
Toyota Innova Crysta 2.4 VX MT,Coimbatore,13.68,2393.0,7.0
BMW X1 sDrive20d,Jaipur,17.05,1995.0,5.0
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Chennai,16.96,1968.0,5.0
Ford Figo Diesel ZXI,Delhi,20.0,1399.0,5.0
Mahindra Ssangyong Rexton RX7,Ahmedabad,11.18,2696.0,7.0
Volkswagen Vento Petrol Highline,Chennai,15.04,1598.0,5.0
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Kochi,15.0,1598.0,5.0
Volkswagen Polo Petrol Comfortline 1.2L,Delhi,16.47,1198.0,5.0
Maruti S Cross DDiS 200 Delta,Hyderabad,23.65,1248.0,5.0
Toyota Corolla Altis G,Kolkata,14.53,1798.0,5.0
Maruti Ertiga ZDI,Bangalore,20.77,1248.0,7.0
Hyundai i10 Asta Sunroof AT,Hyderabad,19.2,1197.0,5.0
Mercedes-Benz CLA 200 CDI Sport,Kochi,17.9,2143.0,5.0
Honda City ZX VTEC,Jaipur,16.9,1497.0,5.0
Mahindra KUV 100 G80 K8,Jaipur,18.15,1198.0,6.0
Toyota Fortuner 3.0 Diesel,Delhi,11.5,2982.0,7.0
Honda City 1.5 V MT,Bangalore,17.0,1497.0,5.0
Audi A6 35 TDI Matrix,Coimbatore,18.53,1968.0,5.0
Ford Figo Diesel ZXI,Coimbatore,20.0,1399.0,5.0
Mercedes-Benz GLA Class 200 CDI,Kolkata,17.9,2143.0,5.0
Chevrolet Aveo U-VA 1.2 LS,Hyderabad,15.26,1150.0,5.0
Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,25.83,1498.0,5.0
Hyundai Elantra CRDi SX AT,Delhi,22.7,1582.0,5.0
Maruti Baleno Zeta CVT,Kolkata,21.4,1197.0,5.0
Maruti Swift LXi BSIV,Hyderabad,16.1,1197.0,5.0
Mercedes-Benz CLS-Class 2006-2010 350 CDI,Hyderabad,9.9,3498.0,4.0
BMW 3 Series Luxury Line,Ahmedabad,21.76,1995.0,5.0
Maruti Dzire AMT ZDI Plus,Chennai,28.4,1248.0,5.0
Hyundai Verna 1.6 SX VTVT,Mumbai,17.01,1591.0,5.0
Jeep Compass 2.0 Longitude,Kochi,17.1,1956.0,5.0
Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,11.4,1991.0,5.0
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,21.5,1497.0,5.0
Hyundai EON Era Plus,Jaipur,21.1,814.0,5.0
BMW 5 Series 2013-2017 530d M Sport,Kochi,14.69,2993.0,5.0
Maruti Ertiga VDI,Delhi,20.77,1248.0,7.0
Honda Amaze E i-Vtech,Kochi,18.0,1198.0,5.0
Ford Fiesta 1.4 Duratec ZXI,Jaipur,16.6,1388.0,5.0
Honda Civic 2006-2010 1.8 V MT,Bangalore,13.5,1799.0,5.0
Maruti Ertiga ZDI,Delhi,20.77,1248.0,7.0
Hyundai Grand i10 CRDi Sportz,Delhi,24.0,1120.0,5.0
Hyundai Xcent 1.2 VTVT E Plus,Pune,20.14,1197.0,5.0
Hyundai i10 Era,Ahmedabad,19.81,1086.0,5.0
Honda Amaze S i-Vtech,Mumbai,18.0,1198.0,5.0
Audi A6 2.7 TDI,Ahmedabad,12.4,2698.0,5.0
Hyundai i10 Magna 1.2 iTech SE,Mumbai,20.36,1197.0,5.0
Renault KWID RXT Optional,Pune,25.17,799.0,5.0
Audi A4 New 2.0 TDI Multitronic,Jaipur,15.2,1968.0,5.0
Maruti Alto 800 LXI Airbag,Jaipur,22.74,796.0,5.0
Honda City i VTEC VX Option,Delhi,17.8,1497.0,5.0
Mercedes-Benz New C-Class C250 Avantgarde,Delhi,11.74,1796.0,5.0
Audi Q5 3.0 TDI Quattro Technology,Coimbatore,13.22,2967.0,5.0
Volkswagen Polo 1.2 MPI Comfortline,Pune,16.2,1199.0,5.0
Hyundai Creta 1.4 E Plus Diesel,Mumbai,21.38,1396.0,5.0
Honda City 1.5 V MT,Kochi,17.0,1497.0,5.0
Honda City 1.5 S MT,Coimbatore,17.0,1497.0,5.0
Maruti S Cross DDiS 320 Alpha,Kolkata,22.7,1598.0,5.0
Maruti SX4 Vxi BSIV,Mumbai,16.51,1586.0,5.0
Maruti Swift Dzire VDI,Kolkata,23.4,1248.0,5.0
Maruti Ertiga ZDI,Chennai,20.77,1248.0,7.0
Hyundai i20 1.2 Spotz,Coimbatore,18.6,1197.0,5.0
Hyundai Grand i10 CRDi Magna,Hyderabad,24.0,1120.0,5.0
Honda City i VTEC SV,Delhi,17.4,1497.0,5.0
Skoda Rapid 1.6 TDI Elegance,Hyderabad,20.5,1598.0,5.0
Mercedes-Benz E-Class E270 CDI,Hyderabad,11.0,2987.0,5.0
Hyundai Santa Fe 4WD AT,Coimbatore,13.01,2199.0,7.0
Maruti Alto LXi,Hyderabad,19.7,796.0,5.0
ISUZU D-MAX V-Cross 4X4,Coimbatore,12.4,2499.0,5.0
Hyundai Verna 1.4 CRDi GL,Kolkata,24.8,1396.0,5.0
Ford Figo Diesel ZXI,Coimbatore,20.0,1399.0,5.0
Honda City 1.5 S MT,Pune,17.0,1497.0,5.0
Hyundai Verna 1.6 CRDi S,Delhi,23.9,1582.0,5.0
Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,13.0,1591.0,5.0
Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,22.7,1498.0,5.0
BMW X6 xDrive30d,Delhi,11.2,2993.0,4.0
BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,18.12,1995.0,5.0
Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,25.83,1498.0,5.0
Hyundai Verna VTVT 1.6 AT EX,Pune,17.0,1591.0,5.0
Ford Ikon 1.4 TDCi DuraTorq,Jaipur,13.8,1399.0,5.0
Audi A6 2011-2015 2.0 TDI,Kochi,17.68,1968.0,5.0
Hyundai i20 2015-2017 Sportz AT 1.4,Pune,15.0,1396.0,5.0
Toyota Fortuner 2.8 4WD MT,Kochi,14.24,2755.0,7.0
Renault KWID RXT,Bangalore,25.17,799.0,5.0
Chevrolet Spark 1.0 LT,Chennai,18.0,995.0,5.0
Hyundai Verna Transform VTVT,Hyderabad,16.2,1599.0,5.0
BMW 3 Series 320d Sport Line,Hyderabad,18.88,1995.0,5.0
Maruti Swift Dzire VDI,Hyderabad,26.59,1248.0,5.0
Hyundai Xcent 1.2 CRDi E Plus,Jaipur,25.4,1186.0,5.0
Honda Jazz V CVT,Mumbai,19.0,1199.0,5.0
Tata Indigo LS,Jaipur,17.0,1405.0,5.0
Ford Fiesta Classic 1.4 Duratorq CLXI,Chennai,17.8,1399.0,5.0
Maruti S-Cross Alpha DDiS 200 SH,Kolkata,25.1,1248.0,5.0
Maruti SX4 Zxi with Leather BSIII,Coimbatore,15.6,1586.0,5.0
Maruti Baleno Zeta Automatic,Kochi,21.4,1197.0,5.0
Maruti Ritz LDi,Bangalore,23.2,1248.0,5.0
Hyundai Elantra CRDi SX AT,Ahmedabad,19.5,1582.0,5.0
Chevrolet Spark 1.0 LT,Kolkata,16.2,995.0,5.0
Hyundai i20 1.2 Spotz,Mumbai,18.6,1197.0,5.0
Hyundai Xcent 1.1 CRDi Base,Hyderabad,24.4,1120.0,5.0
Honda Jazz 1.2 V CVT i VTEC,Delhi,19.0,1199.0,5.0
